what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469710499142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469710503824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469710505095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469710505105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469710507591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469710508639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469710508649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469710514910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469710515782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469710515792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469710518807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469710519528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469710519538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469710524386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469710574371
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469710574441
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469710574491
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1469710595034
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469710596743
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1469710598360
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469710605256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469710606609
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469710608230
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469710611333
