what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431562608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431562868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431572449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431579360
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1471431583847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1471431583897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1471431586114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431588423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431591538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1471431597953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431600105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431600329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1471431605712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431609098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431612081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1471431617037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431620294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431620448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1471431625990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431637672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431640817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431653926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471431657209
