what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470415769723
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470415800141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470415844993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470415852243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470415854521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470415856893
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470415860299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470415873691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470415919379
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470415921869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470415945709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470415951464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470415952754
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470415959397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1470415959397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470416070084
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1470416073177
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1470416073417
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1470416073617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470416080279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470416092823
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470416095515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470416110550
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470416113531
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470416124263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470416132573
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470416135476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470416338034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470416339769
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470416344869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470416344899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470416453344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470416490576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470416549180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470416645507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470416649982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470455452430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470455456223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470473717673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470473728730
